Date,Weekday,Time,Program,Program_Sheet,Time_Slot,Rating
2024-08-20,二,19:00:00,長相思S1#32,0805-0901,19:00~19:15,0.31633538
2024-08-20,二,20:00:00,長相思S1#33,0805-0901,20:00~20:15,0.45644241
2024-08-20,二,21:00:00,醫師好辣#194,0805-0901,21:00~21:15,0.16849329
2024-08-20,二,22:00:00,長相思S1#32,0805-0901,22:00~22:15,0.10675863
2024-08-20,二,23:00:00,長相思S1#33,0805-0901,23:00~23:15,0.08866147
2024-08-21,三,00:00:00,周生如故#9,0805-0901,00:00~00:15,0.04160013
2024-08-21,三,01:00:00,周生如故#10,0805-0901,01:00~01:15,0.02897413
2024-08-21,三,02:00:00,野人追夢#3,0805-0901,02:00~02:15,0.01875655
2024-08-21,三,03:00:00,野人追夢#4,0805-0901,03:00~03:15,0.01401268
2024-08-21,三,04:00:00,好好生活#25,0805-0901,04:00~04:15,0.01401268
2024-08-21,三,05:00:00,好好生活#26,0805-0901,05:00~05:15,0.01831865
2024-08-21,三,06:00:00,間諜家家酒#13,0805-0901,06:00~06:15,0.02204077
2024-08-21,三,06:30:00,間諜家家酒#14,0805-0901,06:30~06:45,0.029485
2024-08-21,三,07:00:00,周生如故#9,0805-0901,07:00~07:15,0.03174747
2024-08-21,三,08:00:00,周生如故#10,0805-0901,08:00~08:15,0.06451669
2024-08-21,三,09:00:00,長相思S1#32,0805-0901,09:00~09:15,0.1015919
2024-08-21,三,10:00:00,長相思S1#33,0805-0901,10:00~10:15,0.13932395
2024-08-21,三,11:00:00,軍師聯盟#25,0805-0901,11:00~11:15,0.13173375
2024-08-21,三,12:00:00,軍師聯盟#26,0805-0901,12:00~12:15,0.12334074
2024-08-21,三,13:00:00,長相思S1#32,0805-0901,13:00~13:15,0.14932257
2024-08-21,三,14:00:00,長相思S1#33,0805-0901,14:00~14:15,0.18960902
2024-08-21,三,15:00:00,周生如故#11,0805-0901,15:00~15:15,0.19807501
2024-08-21,三,16:00:00,周生如故#12,0805-0901,16:00~16:15,0.2238379
2024-08-21,三,17:00:00,間諜家家酒#15,0805-0901,17:00~17:15,0.21186874
2024-08-21,三,17:30:00,間諜家家酒#16,0805-0901,17:30~17:45,0.23872636
2024-08-21,三,18:00:00,蠟筆小新#491,0805-0901,18:00~18:15,0.28842757
2024-08-21,三,18:30:00,蠟筆小新#492,0805-0901,18:30~18:45,0.33104946
2024-08-21,三,19:00:00,長相思S1#34,0805-0901,19:00~19:15,0.30462973
2024-08-21,三,20:00:00,長相思S1#35,0805-0901,20:00~20:15,0.39585809
2024-08-21,三,21:00:00,小姐不熙娣#16,0805-0901,21:00~21:15,0.16873597
2024-08-21,三,22:00:00,長相思S1#34,0805-0901,22:00~22:15,0.09859961
2024-08-21,三,23:00:00,長相思S1#35,0805-0901,23:00~23:15,0.07918621
2024-08-22,四,00:00:00,周生如故#11,0805-0901,00:00~00:15,0.04364584
2024-08-22,四,01:00:00,周生如故#12,0805-0901,01:00~01:15,0.02861065
2024-08-22,四,02:00:00,野人追夢#5,0805-0901,02:00~02:15,0.01802763
2024-08-22,四,03:00:00,野人追夢#6,0805-0901,03:00~03:15,0.01277261
2024-08-22,四,04:00:00,好好生活#27,0805-0901,04:00~04:15,0.01248067
2024-08-22,四,05:00:00,好好生活#28,0805-0901,05:00~05:15,0.01715179
2024-08-22,四,06:00:00,間諜家家酒#15,0805-0901,06:00~06:15,0.02291772
2024-08-22,四,06:30:00,間諜家家酒#16,0805-0901,06:30~06:45,0.03350074
2024-08-22,四,07:00:00,周生如故#11,0805-0901,07:00~07:15,0.03401164
2024-08-22,四,08:00:00,周生如故#12,0805-0901,08:00~08:15,0.06546877
2024-08-22,四,09:00:00,長相思S1#34,0805-0901,09:00~09:15,0.10510036
2024-08-22,四,10:00:00,長相思S1#35,0805-0901,10:00~10:15,0.14239639
2024-08-22,四,11:00:00,軍師聯盟#27,0805-0901,11:00~11:15,0.13882006
2024-08-22,四,12:00:00,軍師聯盟#28,0805-0901,12:00~12:15,0.12933183
2024-08-22,四,13:00:00,長相思S1#34,0805-0901,13:00~13:15,0.15597185
2024-08-22,四,14:00:00,長相思S1#35,0805-0901,14:00~14:15,0.18465549
2024-08-22,四,15:00:00,周生如故#13,0805-0901,15:00~15:15,0.19844992
2024-08-22,四,16:00:00,周生如故#14,0805-0901,16:00~16:15,0.22122166
2024-08-22,四,17:00:00,間諜家家酒#17,0805-0901,17:00~17:15,0.20874099
2024-08-22,四,17:30:00,間諜家家酒#18,0805-0901,17:30~17:45,0.23640282
2024-08-22,四,18:00:00,蠟筆小新#493,0805-0901,18:00~18:15,0.283625
2024-08-22,四,18:30:00,蠟筆小新#494,0805-0901,18:30~18:45,0.32019117
2024-08-22,四,19:00:00,長相思S1#36,0805-0901,19:00~19:15,0.30004693
2024-08-22,四,20:00:00,長相思S1#37,0805-0901,20:00~20:15,0.41412461
2024-08-22,四,21:00:00,小姐不熙娣#17,0805-0901,21:00~21:15,0.16889044
2024-08-22,四,22:00:00,長相思S1#36,0805-0901,22:00~22:15,0.09729082
2024-08-22,四,23:00:00,長相思S1#37,0805-0901,23:00~23:15,0.08743766
2024-08-23,五,00:00:00,周生如故#13,0805-0901,00:00~00:15,0.04364779
2024-08-23,五,01:00:00,周生如故#14,0805-0901,01:00~01:15,0.02817399
2024-08-23,五,02:00:00,野人追夢#7,0805-0901,02:00~02:15,0.01941524
2024-08-23,五,03:00:00,野人追夢#8,0805-0901,03:00~03:15,0.01467091
2024-08-23,五,04:00:00,好好生活#29,0805-0901,04:00~04:15,0.01357607
2024-08-23,五,05:00:00,好好生活#30,0805-0901,05:00~05:15,0.0182474
2024-08-23,五,06:00:00,間諜家家酒#17,0805-0901,06:00~06:15,0.02328369
2024-08-23,五,06:30:00,間諜家家酒#18,0805-0901,06:30~06:45,0.0337212
2024-08-23,五,07:00:00,周生如故#13,0805-0901,07:00~07:15,0.03554594
2024-08-23,五,08:00:00,周生如故#14,0805-0901,08:00~08:15,0.06299003
2024-08-23,五,09:00:00,長相思S1#36,0805-0901,09:00~09:15,0.09992278
2024-08-23,五,10:00:00,長相思S1#37,0805-0901,10:00~10:15,0.15181839
2024-08-23,五,11:00:00,軍師聯盟#29,0805-0901,11:00~11:15,0.13860727
2024-08-23,五,12:00:00,軍師聯盟#30,0805-0901,12:00~12:15,0.13868026
2024-08-23,五,13:00:00,長相思S1#36,0805-0901,13:00~13:15,0.16108807
2024-08-23,五,14:00:00,長相思S1#37,0805-0901,14:00~14:15,0.19342247
2024-08-23,五,15:00:00,周生如故#15,0805-0901,15:00~15:15,0.1959771
2024-08-23,五,16:00:00,周生如故#16,0805-0901,16:00~16:15,0.21349461
2024-08-23,五,17:00:00,間諜家家酒#19,0805-0901,17:00~17:15,0.21407853
2024-08-23,五,17:30:00,間諜家家酒#20,0805-0901,17:30~17:45,0.23123109
2024-08-23,五,18:00:00,蠟筆小新#495,0805-0901,18:00~18:15,0.26495229
2024-08-23,五,18:30:00,蠟筆小新#496,0805-0901,18:30~18:45,0.28845494
2024-08-23,五,19:00:00,長相思S1#38,0805-0901,19:00~19:15,0.31786975
2024-08-23,五,20:00:00,長相思S1#39(完),0805-0901,20:00~20:15,0.48304524
2024-08-23,五,21:00:00,小姐不熙娣#18,0805-0901,21:00~21:15,0.16670827
2024-08-23,五,22:00:00,長相思S1#38,0805-0901,22:00~22:15,0.11203905
2024-08-23,五,23:00:00,長相思S1#39(完),0805-0901,23:00~23:15,0.11984894
2024-08-24,六,00:00:00,烏鴉小姐與蜥蜴先生#21,0805-0901,00:00~00:15,0.04868691
2024-08-24,六,01:00:00,烏鴉小姐與蜥蜴先生#22,0805-0901,01:00~01:15,0.02518289
2024-08-24,六,02:00:00,親愛的義祁君#6,0805-0901,02:00~02:15,0.01956236
2024-08-24,六,03:00:00,親愛的義祁君#7,0805-0901,03:00~03:15,0.0166426
2024-08-24,六,04:00:00,親愛的義祁君#8,0805-0901,04:00~04:15,0.01722655
2024-08-24,六,05:00:00,親愛的義祁君#9,0805-0901,05:00~05:15,0.01832146
2024-08-24,六,06:00:00,親愛的義祁君#10,0805-0901,06:00~06:15,0.02781067
2024-08-24,六,07:00:00,蠟筆小新#535,0805-0901,07:00~07:15,0.04102256
2024-08-24,六,07:30:00,蠟筆小新#536,0805-0901,07:30~07:45,0.0571542
2024-08-24,六,08:00:00,蠟筆小新#537,0805-0901,08:00~08:15,0.08897953
2024-08-24,六,08:30:00,蠟筆小新#538,0805-0901,08:30~08:45,0.11270254
2024-08-24,六,09:00:00,延禧攻略#6,0805-0901,09:00~09:15,0.10642507
2024-08-24,六,10:00:00,延禧攻略#7,0805-0901,10:00~10:15,0.18080582
2024-08-24,六,11:00:00,延禧攻略#8,0805-0901,11:00~11:15,0.22219335
2024-08-24,六,12:00:00,延禧攻略#9,0805-0901,12:00~12:15,0.22014952
2024-08-24,六,13:00:00,延禧攻略#10,0805-0901,13:00~13:15,0.26358088
2024-08-24,六,14:00:00,蠟筆小新#535,0805-0901,14:00~14:15,0.20861649
2024-08-24,六,14:30:00,蠟筆小新#536,0805-0901,14:30~14:45,0.20182806
2024-08-24,六,15:00:00,蠟筆小新#537,0805-0901,15:00~15:15,0.22657298
2024-08-24,六,15:30:00,蠟筆小新#538,0805-0901,15:30~15:45,0.23248549
2024-08-24,六,16:00:00,蠟筆小新大電影-雲黑齋的野心,0805-0901,16:00~16:15,0.22087946
2024-08-24,六,18:00:00,延禧攻略#6,0805-0901,18:00~18:15,0.17971092
2024-08-24,六,19:00:00,延禧攻略#7,0805-0901,19:00~19:15,0.2275219
2024-08-24,六,20:00:00,延禧攻略#8,0805-0901,20:00~20:15,0.28204832
2024-08-24,六,21:00:00,延禧攻略#9,0805-0901,21:00~21:15,0.23868996
2024-08-24,六,22:00:00,延禧攻略#10,0805-0901,22:00~22:15,0.1835066
2024-08-24,六,23:00:00,蠟筆小新#537,0805-0901,23:00~23:15,0.07532968
2024-08-24,六,23:30:00,蠟筆小新#538,0805-0901,23:30~23:45,0.0583221
2024-08-25,日,00:00:00,烏鴉小姐與蜥蜴先生#23,0805-0901,00:00~00:15,0.04248771
2024-08-25,日,01:00:00,烏鴉小姐與蜥蜴先生#24,0805-0901,01:00~01:15,0.02920117
2024-08-25,日,02:00:00,親愛的義祁君#11,0805-0901,02:00~02:15,0.01956479
2024-08-25,日,03:00:00,親愛的義祁君#12,0805-0901,03:00~03:15,0.01525761
2024-08-25,日,04:00:00,親愛的義祁君#13,0805-0901,04:00~04:15,0.01562263
2024-08-25,日,05:00:00,親愛的義祁君#14,0805-0901,05:00~05:15,0.01941878
2024-08-25,日,06:00:00,親愛的義祁君#15,0805-0901,06:00~06:15,0.02898216
2024-08-25,日,07:00:00,蠟筆小新#539,0805-0901,07:00~07:15,0.03964059
2024-08-25,日,07:30:00,蠟筆小新#540,0805-0901,07:30~07:45,0.05628526
2024-08-25,日,08:00:00,蠟筆小新#541,0805-0901,08:00~08:15,0.08344235
2024-08-25,日,08:30:00,蠟筆小新#542,0805-0901,08:30~08:45,0.11059944
2024-08-25,日,09:00:00,延禧攻略#11,0805-0901,09:00~09:15,0.11643968
2024-08-25,日,10:00:00,延禧攻略#12,0805-0901,10:00~10:15,0.18805555
2024-08-25,日,11:00:00,延禧攻略#13,0805-0901,11:00~11:15,0.25441522
2024-08-25,日,12:00:00,延禧攻略#14,0805-0901,12:00~12:15,0.25996344
2024-08-25,日,13:00:00,延禧攻略#15,0805-0901,13:00~13:15,0.3511441
2024-08-25,日,14:00:00,蠟筆小新#539,0805-0901,14:00~14:15,0.24499784
2024-08-25,日,14:30:00,蠟筆小新#540,0805-0901,14:30~14:45,0.22426501
2024-08-25,日,15:00:00,蠟筆小新#541,0805-0901,15:00~15:15,0.25222513
2024-08-25,日,15:30:00,蠟筆小新#542,0805-0901,15:30~15:45,0.26580367
2024-08-25,日,16:00:00,蠟筆小新大電影-搞怪遊樂園大冒險,0805-0901,16:00~16:15,0.25134909
2024-08-25,日,18:00:00,延禧攻略#11,0805-0901,18:00~18:15,0.18776354
2024-08-25,日,19:00:00,延禧攻略#12,0805-0901,19:00~19:15,0.18520844
2024-08-25,日,20:00:00,延禧攻略#13,0805-0901,20:00~20:15,0.25543726
2024-08-25,日,21:00:00,延禧攻略#14,0805-0901,21:00~21:15,0.27821417
2024-08-25,日,22:00:00,延禧攻略#15,0805-0901,22:00~22:15,0.24280775
2024-08-25,日,23:00:00,蠟筆小新#541,0805-0901,23:00~23:15,0.09264072
2024-08-25,日,23:30:00,蠟筆小新#542,0805-0901,23:30~23:45,0.06358555
2024-08-26,一,00:00:00,周生如故#15,0805-0901,00:00~00:15,0.0416411
2024-08-26,一,01:00:00,周生如故#16,0805-0901,01:00~01:15,0.0287835
2024-08-26,一,02:00:00,野人追夢#9,0805-0901,02:00~02:15,0.01789837
2024-08-26,一,03:00:00,野人追夢#10,0805-0901,03:00~03:15,0.01212706
2024-08-26,一,04:00:00,好好生活#31,0805-0901,04:00~04:15,0.01117735
2024-08-26,一,05:00:00,好好生活#32,0805-0901,05:00~05:15,0.01629117
2024-08-26,一,06:00:00,間諜家家酒#19,0805-0901,06:00~06:15,0.02030917
2024-08-26,一,06:30:00,間諜家家酒#20,0805-0901,06:30~06:45,0.03060986
2024-08-26,一,07:00:00,周生如故#15,0805-0901,07:00~07:15,0.03411648
2024-08-26,一,08:00:00,周生如故#16,0805-0901,08:00~08:15,0.06516466
2024-08-26,一,09:00:00,長相思S1#38,0805-0901,09:00~09:15,0.10907045
2024-08-26,一,10:00:00,長相思S1#39(完),0805-0901,10:00~10:15,0.16313083
2024-08-26,一,11:00:00,軍師聯盟#31,0805-0901,11:00~11:15,0.14245639
2024-08-26,一,12:00:00,軍師聯盟#32,0805-0901,12:00~12:15,0.15472955
2024-08-26,一,13:00:00,長相思S1#38,0805-0901,13:00~13:15,0.15772479
2024-08-26,一,14:00:00,長相思S1#39(完),0805-0901,14:00~14:15,0.1987084
2024-08-26,一,15:00:00,周生如故#17,0805-0901,15:00~15:15,0.20038865
2024-08-26,一,16:00:00,周生如故#18,0805-0901,16:00~16:15,0.22486193
2024-08-26,一,17:00:00,間諜家家酒#20,0805-0901,17:00~17:15,0.20710967
2024-08-26,一,17:30:00,間諜家家酒#21,0805-0901,17:30~17:45,0.22639607
2024-08-26,一,18:00:00,蠟筆小新#497,0805-0901,18:00~18:15,0.28761579
2024-08-26,一,18:30:00,蠟筆小新#498,0805-0901,18:30~18:45,0.32567722
2024-08-26,一,19:00:00,墨雨雲間#1,0805-0901,19:00~19:15,0.30127699
2024-08-26,一,20:00:00,墨雨雲間#2,0805-0901,20:00~20:15,0.46455393
2024-08-26,一,21:00:00,醫師好辣#195,0805-0901,21:00~21:15,0.20258029
2024-08-26,一,22:00:00,墨雨雲間#1,0805-0901,22:00~22:15,0.12784548
2024-08-26,一,23:00:00,墨雨雲間#2,0805-0901,23:00~23:15,0.109801
2024-08-27,二,00:00:00,周生如故#17,0805-0901,00:00~00:15,0.05116604
2024-08-27,二,01:00:00,周生如故#18,0805-0901,01:00~01:15,0.03026106
2024-08-27,二,02:00:00,野人追夢#11,0805-0901,02:00~02:15,0.01841977
2024-08-27,二,03:00:00,野人追夢#12,0805-0901,03:00~03:15,0.01344936
2024-08-27,二,04:00:00,好好生活#33,0805-0901,04:00~04:15,0.0129377
2024-08-27,二,05:00:00,好好生活#34,0805-0901,05:00~05:15,0.01615385
2024-08-27,二,06:00:00,間諜家家酒#20,0805-0901,06:00~06:15,0.02090498
2024-08-27,二,06:30:00,間諜家家酒#21,0805-0901,06:30~06:45,0.0297494
2024-08-27,二,07:00:00,周生如故#17,0805-0901,07:00~07:15,0.03318483
2024-08-27,二,08:00:00,周生如故#18,0805-0901,08:00~08:15,0.06783155
2024-08-27,二,09:00:00,墨雨雲間#1,0805-0901,09:00~09:15,0.11241909
2024-08-27,二,10:00:00,墨雨雲間#2,0805-0901,10:00~10:15,0.18237038
2024-08-27,二,11:00:00,軍師聯盟#33,0805-0901,11:00~11:15,0.15919947
2024-08-27,二,12:00:00,軍師聯盟#34,0805-0901,12:00~12:15,0.15042815
2024-08-27,二,13:00:00,墨雨雲間#1,0805-0901,13:00~13:15,0.18639056
2024-08-27,二,14:00:00,墨雨雲間#2,0805-0901,14:00~14:15,0.25217547
2024-08-27,二,15:00:00,周生如故#19,0805-0901,15:00~15:15,0.23945706
2024-08-27,二,16:00:00,周生如故#20,0805-0901,16:00~16:15,0.23923777
2024-08-27,二,17:00:00,間諜家家酒#22,0805-0901,17:00~17:15,0.23032026
2024-08-27,二,17:30:00,間諜家家酒#23,0805-0901,17:30~17:45,0.24618173
2024-08-27,二,18:00:00,蠟筆小新#499,0805-0901,18:00~18:15,0.29062309
2024-08-27,二,18:30:00,蠟筆小新#500,0805-0901,18:30~18:45,0.31013928
2024-08-27,二,19:00:00,墨雨雲間#3,0805-0901,19:00~19:15,0.33638015
2024-08-27,二,20:00:00,墨雨雲間#4,0805-0901,20:00~20:15,0.53081109
2024-08-27,二,21:00:00,醫師好辣#196,0805-0901,21:00~21:15,0.19698924
2024-08-27,二,22:00:00,墨雨雲間#3,0805-0901,22:00~22:15,0.13215457
2024-08-27,二,23:00:00,墨雨雲間#4,0805-0901,23:00~23:15,0.13120434
2024-08-28,三,00:00:00,周生如故#19,0805-0901,00:00~00:15,0.06104341
2024-08-28,三,01:00:00,周生如故#20,0805-0901,01:00~01:15,0.03384802
2024-08-28,三,02:00:00,野人追夢#13(完),0805-0901,02:00~02:15,0.01951927
2024-08-28,三,03:00:00,校園不思議#1,0805-0901,03:00~03:15,0.01359769
2024-08-28,三,04:00:00,好好生活#35,0805-0901,04:00~04:15,0.01352459
2024-08-28,三,05:00:00,好好生活#36,0805-0901,05:00~05:15,0.01929995
2024-08-28,三,06:00:00,間諜家家酒#22,0805-0901,06:00~06:15,0.02215108
2024-08-28,三,06:30:00,間諜家家酒#23,0805-0901,06:30~06:45,0.0335556
2024-08-28,三,07:00:00,周生如故#19,0805-0901,07:00~07:15,0.03647983
2024-08-28,三,08:00:00,周生如故#20,0805-0901,08:00~08:15,0.07164376
2024-08-28,三,09:00:00,墨雨雲間#3,0805-0901,09:00~09:15,0.1305671
2024-08-28,三,10:00:00,墨雨雲間#4,0805-0901,10:00~10:15,0.20243019
2024-08-28,三,11:00:00,軍師聯盟#35,0805-0901,11:00~11:15,0.16967875
2024-08-28,三,12:00:00,軍師聯盟#36,0805-0901,12:00~12:15,0.14884357
2024-08-28,三,13:00:00,墨雨雲間#3,0805-0901,13:00~13:15,0.1901484
2024-08-28,三,14:00:00,墨雨雲間#4,0805-0901,14:00~14:15,0.26149974
2024-08-28,三,15:00:00,周生如故#21,0805-0901,15:00~15:15,0.2398604
2024-08-28,三,16:00:00,周生如故#22,0805-0901,16:00~16:15,0.25565127
2024-08-28,三,17:00:00,間諜家家酒#24,0805-0901,17:00~17:15,0.21602788
2024-08-28,三,17:30:00,間諜家家酒#25(完),0805-0901,17:30~17:45,0.24424675
2024-08-28,三,18:00:00,蠟筆小新#501,0805-0901,18:00~18:15,0.29001103
2024-08-28,三,18:30:00,蠟筆小新#502,0805-0901,18:30~18:45,0.32283557
2024-08-28,三,19:00:00,墨雨雲間#5,0805-0901,19:00~19:15,0.37232825
2024-08-28,三,20:00:00,墨雨雲間#6,0805-0901,20:00~20:15,0.57351564
2024-08-28,三,21:00:00,小姐不熙娣#19,0805-0901,21:00~21:15,0.20104117
2024-08-28,三,22:00:00,墨雨雲間#5,0805-0901,22:00~22:15,0.14877047
2024-08-28,三,23:00:00,墨雨雲間#6,0805-0901,23:00~23:15,0.15301061
2024-08-29,四,00:00:00,周生如故#21,0805-0901,00:00~00:15,0.06331965
2024-08-29,四,01:00:00,周生如故#22,0805-0901,01:00~01:15,0.03780168
2024-08-29,四,02:00:00,校園不思議#2,0805-0901,02:00~02:15,0.02288574
2024-08-29,四,03:00:00,校園不思議#3,0805-0901,03:00~03:15,0.01520841
2024-08-29,四,04:00:00,好好生活#37,0805-0901,04:00~04:15,0.01455036
2024-08-29,四,05:00:00,好好生活#38,0805-0901,05:00~05:15,0.0176944
2024-08-29,四,06:00:00,間諜家家酒#24,0805-0901,06:00~06:15,0.02354379
2024-08-29,四,06:30:00,間諜家家酒#25(完),0805-0901,06:30~06:45,0.03838662
2024-08-29,四,07:00:00,周生如故#21,0805-0901,07:00~07:15,0.03904468
2024-08-29,四,08:00:00,周生如故#22,0805-0901,08:00~08:15,0.07999041
2024-08-29,四,09:00:00,墨雨雲間#5,0805-0901,09:00~09:15,0.13621767
2024-08-29,四,10:00:00,墨雨雲間#6,0805-0901,10:00~10:15,0.21189415
2024-08-29,四,11:00:00,軍師聯盟#37,0805-0901,11:00~11:15,0.16531838
2024-08-29,四,12:00:00,軍師聯盟#38,0805-0901,12:00~12:15,0.15391207
2024-08-29,四,13:00:00,墨雨雲間#5,0805-0901,13:00~13:15,0.20319318
2024-08-29,四,14:00:00,墨雨雲間#6,0805-0901,14:00~14:15,0.2756525
2024-08-29,四,15:00:00,周生如故#23,0805-0901,15:00~15:15,0.26746335
2024-08-29,四,16:00:00,周生如故#24(完),0805-0901,16:00~16:15,0.31996163
2024-08-29,四,17:00:00,蠟筆小新#503,0805-0901,17:00~17:15,0.25028077
2024-08-29,四,17:30:00,蠟筆小新#504,0805-0901,17:30~17:45,0.26980311
2024-08-29,四,18:00:00,蠟筆小新#505,0805-0901,18:00~18:15,0.32756583
2024-08-29,四,18:30:00,蠟筆小新#506,0805-0901,18:30~18:45,0.33714421
2024-08-29,四,19:00:00,墨雨雲間#7,0805-0901,19:00~19:15,0.40002515
2024-08-29,四,20:00:00,墨雨雲間#8,0805-0901,20:00~20:15,0.58779057
2024-08-29,四,21:00:00,小姐不熙娣#20,0805-0901,21:00~21:15,0.2255671
2024-08-29,四,22:00:00,墨雨雲間#7,0805-0901,22:00~22:15,0.1464541
2024-08-29,四,23:00:00,墨雨雲間#8,0805-0901,23:00~23:15,0.13746066
2024-08-30,五,00:00:00,周生如故#23,0805-0901,00:00~00:15,0.05887348
2024-08-30,五,01:00:00,周生如故#24(完),0805-0901,01:00~01:15,0.04285697
2024-08-30,五,02:00:00,校園不思議#4,0805-0901,02:00~02:15,0.02055087
2024-08-30,五,03:00:00,校園不思議#5,0805-0901,03:00~03:15,0.01316426
2024-08-30,五,04:00:00,好好生活#39,0805-0901,04:00~04:15,0.01257918
2024-08-30,五,05:00:00,好好生活#40(完),0805-0901,05:00~05:15,0.01813742
2024-08-30,五,06:00:00,蠟筆小新#505,0805-0901,06:00~06:15,0.02376879
2024-08-30,五,06:30:00,蠟筆小新#506,0805-0901,06:30~06:45,0.03898082
2024-08-30,五,07:00:00,周生如故#23,0805-0901,07:00~07:15,0.041248
2024-08-30,五,08:00:00,周生如故#24(完),0805-0901,08:00~08:15,0.0877617
2024-08-30,五,09:00:00,墨雨雲間#7,0805-0901,09:00~09:15,0.14670831
2024-08-30,五,10:00:00,墨雨雲間#8,0805-0901,10:00~10:15,0.21209078
2024-08-30,五,11:00:00,軍師聯盟#39,0805-0901,11:00~11:15,0.17552341
2024-08-30,五,12:00:00,軍師聯盟#40,0805-0901,12:00~12:15,0.1513158
2024-08-30,五,13:00:00,墨雨雲間#7,0805-0901,13:00~13:15,0.19080857
2024-08-30,五,14:00:00,墨雨雲間#8,0805-0901,14:00~14:15,0.25816568
2024-08-30,五,15:00:00,一生一世#1,0805-0901,15:00~15:15,0.24982832
2024-08-30,五,16:00:00,一生一世#2,0805-0901,16:00~16:15,0.26606423
2024-08-30,五,17:00:00,蠟筆小新#507,0805-0901,17:00~17:15,0.21428483
2024-08-30,五,17:30:00,蠟筆小新#508,0805-0901,17:30~17:45,0.24353873
2024-08-30,五,18:00:00,蠟筆小新#509,0805-0901,18:00~18:15,0.29392857
2024-08-30,五,18:30:00,蠟筆小新#510,0805-0901,18:30~18:45,0.31257793
2024-08-30,五,19:00:00,墨雨雲間#9,0805-0901,19:00~19:15,0.3985844
2024-08-30,五,20:00:00,墨雨雲間#10,0805-0901,20:00~20:15,0.59568256
2024-08-30,五,21:00:00,小姐不熙娣#21,0805-0901,21:00~21:15,0.22744908
2024-08-30,五,22:00:00,墨雨雲間#9,0805-0901,22:00~22:15,0.16842934
2024-08-30,五,23:00:00,墨雨雲間#10,0805-0901,23:00~23:15,0.17713237
2024-08-31,六,00:00:00,烏鴉小姐與蜥蜴先生#25,0805-0901,00:00~00:15,0.07240838
2024-08-31,六,01:00:00,烏鴉小姐與蜥蜴先生#26,0805-0901,01:00~01:15,0.03174266
2024-08-31,六,02:00:00,親愛的義祁君#16,0805-0901,02:00~02:15,0.020406
2024-08-31,六,03:00:00,親愛的義祁君#17,0805-0901,03:00~03:15,0.01601761
2024-08-31,六,04:00:00,親愛的義祁君#18,0805-0901,04:00~04:15,0.01682215
2024-08-31,六,05:00:00,親愛的義祁君#19,0805-0901,05:00~05:15,0.01791925
2024-08-31,六,06:00:00,親愛的義祁君#20,0805-0901,06:00~06:15,0.02713486
2024-08-31,六,07:00:00,蠟筆小新#34,0805-0901,07:00~07:15,0.03883722
2024-08-31,六,07:30:00,蠟筆小新#35,0805-0901,07:30~07:45,0.05595193
2024-08-31,六,08:00:00,蠟筆小新#36,0805-0901,08:00~08:15,0.08337935
2024-08-31,六,08:30:00,蠟筆小新#37,0805-0901,08:30~08:45,0.11278154
2024-08-31,六,09:00:00,延禧攻略#16,0805-0901,09:00~09:15,0.11358608
2024-08-31,六,10:00:00,延禧攻略#17,0805-0901,10:00~10:15,0.17304872
2024-08-31,六,11:00:00,延禧攻略#18,0805-0901,11:00~11:15,0.26856928
2024-08-31,六,12:00:00,延禧攻略#19,0805-0901,12:00~12:15,0.25006491
2024-08-31,六,13:00:00,延禧攻略#20,0805-0901,13:00~13:15,0.33892975
2024-08-31,六,14:00:00,蠟筆小新#34,0805-0901,14:00~14:15,0.22965891
2024-08-31,六,14:30:00,蠟筆小新#35,0805-0901,14:30~14:45,0.21283676
2024-08-31,六,15:00:00,蠟筆小新#36,0805-0901,15:00~15:15,0.23192625
2024-08-31,六,15:30:00,蠟筆小新#37,0805-0901,15:30~15:45,0.23346218
